Income,Age,Education,Marital Status,race,sex,Capital Gain,Capital Loss,Hours per Week,Native Country
 >50k,28, 7,1,1,1, 7688, 0, 40,1
 <=50k,40, 7,1,1,1, 0, 0, 30,1
 >50k,33, 13,1,1,1, 7298, 0, 80,1
 <=50k,27, 15,0,0,1, 0, 0, 10,0
 <=50k,55, 9,0,1,1, 0, 0, 25,1
 <=50k,53, 9,0,1,1, 0, 0, 45,1
 <=50k,23, 8,0,1,1, 0, 0, 46,1
 <=50k,66, 9,0,1,1, 0, 0, 16,1
 >50k,34, 11,1,1,1, 0, 0, 60,1
 <=50k,39, 6,0,1,1, 0, 0, 40,1
 <=50k,21, 10,0,0,2, 0, 0, 40,1
 <=50k,26, 10,0,0,2, 0, 0, 35,1
 <=50k,21, 9,0,1,2, 0, 0, 40,0
 <=50k,59, 9,1,1,1, 0, 0, 40,1
 <=50k,61, 6,1,1,1, 0, 0, 40,1
 >50k,30, 13,1,1,1, 0, 0, 50,1
 <=50k,22, 11,1,1,1, 0, 0, 40,1
 <=50k,47, 9,0,1,2, 0, 0, 30,1
 <=50k,50, 9,0,1,1, 0, 0, 40,1
 <=50k,67, 13,0,1,2, 0, 2206, 5,1
 <=50k,59, 6,1,1,1, 0, 0, 40,1
 >50k,35, 12,0,1,2, 0, 0, 80,1
 >50k,56, 10,0,1,2, 27828, 0, 20,1
 <=50k,34, 9,0,1,2, 2977, 0, 50,1
 <=50k,63, 6,0,1,2, 0, 0, 56,1
 <=50k,48, 10,1,1,1, 0, 0, 40,0
 >50k,41, 10,1,1,1, 0, 0, 44,1
 <=50k,26, 10,0,0,2, 0, 0, 20,1
 <=50k,47, 6,1,1,1, 0, 2179, 52,1
 <=50k,29, 11,1,1,1, 0, 0, 50,1
 <=50k,30, 9,0,1,1, 0, 0, 40,1
 <=50k,19, 9,0,1,1, 0, 0, 20,1
 <=50k,27, 13,0,1,2, 0, 0, 37,1
 <=50k,59, 9,1,1,1, 0, 0, 70,1
 <=50k,19, 9,0,1,1, 0, 0, 40,1
 <=50k,45, 5,1,0,1, 0, 0, 40,0
 <=50k,37, 9,0,1,1, 0, 0, 40,1
 <=50k,44, 16,0,1,2, 0, 0, 38,1
 <=50k,34, 13,1,0,1, 0, 0, 38,1
 <=50k,30, 13,0,1,2, 0, 0, 35,1
 >50k,30, 13,1,0,1, 0, 0, 40,0
 <=50k,56, 7,0,0,2, 0, 0, 40,1
 <=50k,19, 9,0,1,2, 0, 0, 40,1
 <=50k,37, 4,1,1,1, 0, 0, 40,1
 >50k,45, 14,1,1,1, 0, 1977, 43,1
 <=50k,21, 10,0,1,2, 0, 0, 40,1
 <=50k,34, 9,1,1,1, 0, 0, 45,1
 <=50k,27, 13,1,1,1, 0, 0, 50,1
 <=50k,44, 14,0,1,2, 0, 0, 40,1
 <=50k,33, 13,0,1,1, 0, 0, 40,1
 <=50k,32, 10,0,1,2, 0, 0, 50,1
 <=50k,37, 10,1,1,1, 0, 0, 40,1
 <=50k,26, 13,0,1,2, 0, 0, 48,1
 <=50k,49, 9,1,1,1, 5013, 0, 60,1
 <=50k,20, 10,0,1,2, 0, 0, 30,1
 <=50k,37, 10,1,1,1, 0, 0, 40,1
 <=50k,22, 3,1,1,1, 0, 0, 48,0
 <=50k,44, 13,0,1,1, 0, 0, 35,1
 <=50k,30, 9,1,1,1, 0, 0, 40,1
 <=50k,55, 9,1,1,1, 0, 0, 40,1
 <=50k,36, 7,1,1,1, 0, 0, 40,1
 <=50k,29, 8,0,1,1, 0, 0, 40,1
 <=50k,45, 11,1,1,1, 0, 0, 40,1
 >50k,38, 13,1,1,1, 0, 0, 55,1
 <=50k,42, 10,0,0,1, 0, 0, 40,1
 <=50k,27, 11,0,1,2, 0, 0, 40,1
 <=50k,20, 10,0,1,1, 0, 0, 25,1
 <=50k,43, 13,1,1,1, 0, 0, 35,1
 <=50k,21, 9,0,1,1, 0, 0, 40,1
 <=50k,33, 13,0,1,2, 0, 0, 40,1
 >50k,36, 9,1,1,1, 0, 0, 80,1
 <=50k,34, 8,1,1,1, 0, 0, 40,0
 >50k,54, 10,1,1,1, 0, 0, 44,1
 >50k,30, 9,1,1,1, 0, 0, 40,1
 <=50k,63, 9,1,0,1, 0, 0, 40,1
 >50k,36, 13,1,1,1, 0, 0, 50,1
 <=50k,25, 13,0,1,1, 0, 0, 50,1
 <=50k,55, 9,0,1,1, 0, 0, 40,1
 >50k,44, 10,1,1,1, 0, 0, 45,1
 <=50k,41, 9,0,0,2, 0, 0, 40,1
 >50k,47, 12,1,1,1, 0, 0, 40,1
 >50k,41, 13,0,1,1, 0, 0, 40,1
 <=50k,35, 9,1,0,1, 0, 0, 40,0
 <=50k,18, 9,0,1,2, 0, 0, 40,1
 <=50k,23, 9,0,1,2, 0, 0, 30,1
 <=50k,57, 13,1,1,1, 0, 0, 40,1
 <=50k,56, 2,0,0,1, 0, 0, 65,1
 <=50k,25, 10,0,1,2, 0, 0, 35,1
 <=50k,35, 13,0,1,2, 0, 0, 40,1
 <=50k,61, 11,1,1,1, 0, 0, 40,1
 <=50k,36, 13,0,1,2, 0, 0, 55,1
 <=50k,18, 8,0,0,2, 0, 0, 15,1
 <=50k,21, 10,0,0,2, 0, 0, 20,1
 <=50k,32, 9,1,1,1, 0, 0, 40,1
 >50k,52, 8,1,1,1, 0, 0, 45,1
 <=50k,48, 9,1,1,1, 0, 0, 55,1
 <=50k,40, 13,0,1,2, 0, 0, 40,1
 >50k,35, 9,1,1,1, 5178, 0, 40,1
 <=50k,42, 9,0,1,2, 0, 0, 40,1
 <=50k,34, 10,1,0,1, 0, 0, 40,1
 <=50k,27, 12,1,1,1, 0, 0, 40,1
 <=50k,47, 13,0,1,1, 0, 0, 65,1
 <=50k,65, 5,1,1,1, 0, 0, 45,1
 <=50k,61, 14,0,1,2, 0, 0, 99,1
 <=50k,18, 10,0,1,1, 0, 0, 28,1
 >50k,48, 16,1,1,1, 0, 0, 45,1
 <=50k,26, 10,0,0,1, 2174, 0, 75,1
 <=50k,30, 13,0,1,1, 0, 0, 40,1
 >50k,68, 9,1,1,1, 0, 0, 50,1
 <=50k,23, 9,1,1,1, 0, 0, 80,1
 <=50k,65, 9,1,1,1, 0, 0, 24,1
 <=50k,32, 13,1,1,1, 0, 0, 44,1
 >50k,44, 14,1,1,1, 0, 0, 40,1
 >50k,48, 14,1,1,2, 0, 0, 40,1
 <=50k,24, 11,0,1,1, 0, 0, 45,1
 <=50k,58, 10,0,1,1, 0, 0, 40,1
 <=50k,32, 10,0,1,1, 0, 0, 50,0
 >50k,54, 14,0,1,1, 0, 0, 50,1
 >50k,35, 14,0,1,1, 0, 0, 45,1
 <=50k,35, 12,0,1,2, 0, 0, 50,1
 <=50k,24, 9,0,1,1, 0, 0, 40,1
 >50k,50, 9,1,1,1, 99999, 0, 40,1
 <=50k,38, 9,0,1,1, 0, 0, 40,1
 >50k,57, 9,1,1,1, 0, 0, 40,1
 <=50k,38, 10,0,1,1, 0, 0, 60,1
 <=50k,49, 9,0,1,1, 0, 0, 40,1
 <=50k,25, 13,0,1,2, 0, 0, 16,1
 <=50k,56, 10,0,1,1, 0, 0, 40,1
 <=50k,32, 7,0,1,2, 0, 0, 40,1
 <=50k,22, 13,0,1,1, 0, 0, 40,1
 <=50k,33, 9,1,1,1, 0, 0, 40,1
 <=50k,42, 10,0,1,2, 0, 0, 12,1
 <=50k,62, 9,1,1,1, 0, 0, 48,1
 <=50k,26, 13,0,1,1, 0, 0, 40,1
 >50k,46, 10,0,1,1, 0, 0, 40,1
 >50k,33, 13,0,1,2, 0, 0, 50,1
 <=50k,65, 9,1,1,1, 2414, 0, 20,1
 >50k,46, 10,1,1,1, 7688, 0, 40,1
 <=50k,43, 11,0,1,2, 0, 0, 40,1
 >50k,43, 9,1,1,1, 0, 0, 40,1
 <=50k,35, 6,1,1,1, 0, 0, 40,1
 <=50k,48, 9,0,1,2, 0, 0, 48,1
 >50k,55, 13,1,1,1, 0, 0, 40,1
 <=50k,45, 11,1,1,1, 0, 0, 40,1
 <=50k,56, 13,1,1,1, 4508, 0, 40,1
 <=50k,59, 14,0,1,1, 0, 0, 40,1
 <=50k,56, 9,1,1,1, 0, 0, 40,1
 <=50k,21, 9,0,0,1, 0, 0, 10,1
 <=50k,26, 7,1,1,1, 3411, 0, 40,1
 <=50k,38, 9,0,1,2, 0, 0, 40,1
 <=50k,27, 10,0,1,2, 0, 0, 40,1
 >50k,48, 4,1,1,1, 0, 0, 50,1
 >50k,37, 14,1,1,1, 0, 0, 60,1
 <=50k,63, 9,1,1,1, 0, 0, 30,1
 >50k,27, 9,0,0,1, 0, 0, 38,1
 <=50k,20, 10,0,1,1, 0, 0, 25,1
 >50k,26, 14,1,1,1, 0, 1887, 40,1
 <=50k,51, 12,1,1,1, 0, 0, 40,1
 >50k,28, 12,1,1,1, 0, 0, 40,1
 <=50k,39, 11,0,0,2, 0, 0, 40,0
 >50k,35, 14,1,1,1, 0, 0, 55,1
 <=50k,65, 4,1,1,1, 0, 0, 40,1
 <=50k,54, 11,1,0,1, 0, 0, 40,1
 <=50k,39, 4,0,1,1, 0, 1602, 35,1
 <=50k,24, 10,0,0,2, 0, 0, 40,1
 <=50k,36, 13,0,0,2, 0, 0, 40,1
 >50k,52, 9,0,1,1, 0, 0, 40,1
 <=50k,64, 9,1,1,1, 0, 0, 40,1
 <=50k,43, 10,0,1,1, 0, 0, 40,1
 <=50k,44, 11,0,1,1, 594, 0, 25,1
 <=50k,47, 9,0,1,2, 0, 0, 40,1
 <=50k,32, 8,1,1,1, 0, 0, 40,1
 <=50k,20, 10,0,1,2, 0, 0, 30,1
 <=50k,33, 10,0,1,2, 0, 0, 38,1
 <=50k,52, 9,0,1,2, 0, 0, 40,0
 <=50k,49, 4,1,1,1, 0, 0, 40,1
 <=50k,31, 9,1,1,2, 0, 0, 18,1
 <=50k,62, 9,0,1,2, 0, 0, 6,1
 <=50k,44, 10,0,1,1, 0, 0, 55,1
 <=50k,28, 9,1,1,1, 3908, 0, 40,1
 >50k,68, 14,0,0,2, 0, 0, 40,1
 <=50k,40, 10,0,1,2, 0, 0, 40,1
 <=50k,46, 4,0,1,1, 0, 0, 50,1
 <=50k,22, 9,0,1,2, 0, 0, 40,1
 <=50k,37, 13,0,1,1, 0, 0, 15,1
 <=50k,62, 14,0,1,1, 0, 0, 70,1
 >50k,37, 13,1,1,1, 0, 0, 50,1
 >50k,35, 9,0,1,1, 4787, 0, 40,1
 <=50k,44, 9,1,1,1, 0, 0, 68,1
 >50k,41, 11,1,1,1, 0, 0, 40,1
 <=50k,36, 13,0,1,1, 0, 0, 40,1
 <=50k,26, 13,0,1,2, 0, 0, 45,1
 >50k,48, 9,1,0,1, 0, 0, 40,1
 <=50k,21, 9,0,1,2, 0, 0, 28,1
 >50k,39, 15,1,1,1, 7688, 0, 40,1
 >50k,38, 11,0,1,2, 14344, 0, 40,1
 >50k,44, 11,1,1,1, 0, 0, 40,1
 >50k,56, 6,1,0,2, 0, 0, 30,0
 <=50k,25, 5,0,1,1, 0, 0, 40,1
 <=50k,32, 13,0,1,2, 0, 0, 50,1
 >50k,47, 10,0,1,2, 0, 0, 40,1
 <=50k,26, 10,0,1,1, 0, 0, 40,1
 >50k,31, 13,0,0,2, 14084, 0, 60,1
 <=50k,23, 11,0,1,1, 0, 0, 40,1
 >50k,41, 10,0,1,2, 0, 0, 40,1
 <=50k,55, 10,1,0,1, 0, 0, 25,1
 <=50k,23, 10,0,1,2, 0, 0, 25,1
 >50k,45, 9,1,0,1, 7298, 0, 40,1
 <=50k,42, 13,1,1,1, 0, 1485, 40,1
 <=50k,29, 10,0,1,1, 0, 0, 15,1
 <=50k,48, 14,1,1,1, 0, 0, 40,1
 <=50k,36, 10,0,1,1, 0, 0, 40,1
 >50k,52, 13,1,1,1, 15024, 0, 50,1
 <=50k,46, 11,0,1,1, 0, 0, 40,1
 <=50k,34, 10,0,1,1, 0, 0, 40,1
 <=50k,27, 12,0,1,2, 0, 0, 40,0
 <=50k,18, 9,0,1,2, 0, 0, 40,1
 <=50k,18, 10,0,1,2, 0, 0, 24,1
 <=50k,42, 4,1,1,1, 0, 0, 40,1
 >50k,36, 14,1,1,1, 0, 0, 45,1
 >50k,52, 15,1,1,1, 0, 0, 40,1
 >50k,44, 13,1,1,1, 0, 0, 45,1
 >50k,53, 10,1,1,1, 0, 0, 60,1
 >50k,36, 13,1,1,1, 0, 0, 60,1
 <=50k,27, 13,0,0,1, 0, 0, 40,1
 <=50k,52, 9,1,1,1, 0, 0, 60,1
 <=50k,60, 14,1,1,1, 0, 0, 40,1
 >50k,41, 12,1,1,1, 0, 0, 45,1
 >50k,64, 15,1,1,1, 0, 0, 40,1
 <=50k,25, 2,0,1,1, 0, 0, 25,0
 <=50k,63, 4,1,0,1, 0, 0, 40,0
 <=50k,54, 11,0,1,1, 0, 0, 40,1
 <=50k,21, 9,0,1,1, 0, 0, 40,1
 <=50k,27, 13,0,1,1, 0, 0, 40,0
 <=50k,63, 14,1,1,1, 41310, 0, 50,1
 <=50k,37, 9,0,1,2, 0, 0, 30,1
 <=50k,22, 9,0,1,1, 0, 0, 35,1
 <=50k,54, 4,1,1,1, 0, 0, 40,1
 <=50k,54, 6,0,1,2, 0, 0, 40,1
 <=50k,60, 9,1,1,1, 0, 0, 40,1
 <=50k,19, 7,0,1,1, 0, 0, 25,1
 <=50k,25, 9,0,1,2, 0, 0, 40,1
 <=50k,51, 9,1,1,2, 0, 0, 40,1
 <=50k,47, 9,0,1,2, 0, 0, 40,1
 <=50k,44, 6,0,1,1, 0, 0, 50,1
 <=50k,57, 9,0,1,2, 0, 0, 57,1
 <=50k,22, 10,0,1,1, 0, 0, 34,1
 <=50k,36, 10,0,0,2, 0, 0, 20,1
 <=50k,39, 10,1,1,1, 0, 0, 40,1
 >50k,49, 16,1,0,1, 0, 0, 50,1
 <=50k,41, 9,1,0,1, 0, 0, 40,0
 <=50k,35, 10,1,1,1, 0, 0, 38,1
 <=50k,40, 12,0,1,2, 1506, 0, 40,1
 <=50k,30, 13,0,1,2, 0, 0, 40,1
 <=50k,25, 9,0,1,1, 0, 1504, 37,1
 >50k,25, 10,1,0,1, 0, 1902, 36,1
 >50k,37, 14,1,1,1, 7688, 0, 50,1
 >50k,53, 15,0,1,1, 0, 0, 60,1
 <=50k,34, 12,0,1,2, 0, 0, 25,1
 <=50k,18, 9,0,1,2, 0, 0, 20,1
 <=50k,45, 9,0,0,1, 5455, 0, 40,1
 <=50k,19, 10,0,1,2, 0, 2001, 40,1
 <=50k,33, 13,1,1,1, 0, 0, 65,1
 <=50k,45, 10,1,1,1, 0, 0, 40,1
 >50k,43, 13,1,1,1, 0, 0, 35,1
 <=50k,40, 9,1,1,1, 0, 0, 35,1
 >50k,41, 13,1,1,1, 0, 0, 75,1
 <=50k,25, 9,1,1,1, 0, 1579, 40,1
 <=50k,22, 13,0,1,2, 0, 0, 32,1
 <=50k,52, 10,0,1,1, 0, 0, 45,1
 >50k,45, 10,1,1,1, 0, 0, 40,0
 <=50k,32, 16,0,1,2, 0, 0, 70,1
 <=50k,26, 13,0,1,1, 0, 0, 20,1
 <=50k,24, 10,0,0,1, 0, 0, 40,1
 <=50k,37, 9,0,0,2, 0, 0, 40,1
 <=50k,49, 9,0,1,2, 0, 0, 40,1
 <=50k,43, 14,1,1,1, 0, 0, 50,1
 <=50k,35, 9,0,1,1, 0, 0, 40,1
 >50k,37, 15,1,1,1, 0, 0, 50,1
 <=50k,17, 7,0,1,1, 0, 0, 20,1
 >50k,48, 9,1,1,1, 0, 0, 55,1
 <=50k,26, 10,0,1,1, 2597, 0, 40,1
 >50k,35, 13,1,0,1, 0, 0, 40,0
 <=50k,21, 10,0,1,2, 0, 0, 15,1
 <=50k,54, 6,0,1,1, 0, 0, 70,1
 <=50k,40, 13,0,0,2, 0, 0, 40,1
 <=50k,51, 10,0,0,2, 0, 0, 40,1
 <=50k,60, 9,1,0,2, 0, 0, 50,1
 <=50k,22, 10,0,1,1, 0, 0, 8,1
 <=50k,20, 9,0,1,1, 0, 0, 40,1
 <=50k,21, 7,0,1,1, 0, 0, 40,1
 <=50k,21, 10,0,1,1, 0, 0, 40,1
 <=50k,43, 10,0,1,2, 0, 0, 44,1
 >50k,36, 13,1,1,1, 0, 0, 50,1
 >50k,65, 9,1,1,1, 0, 2174, 40,1
 >50k,48, 9,1,1,1, 0, 0, 40,1
 >50k,37, 14,0,1,1, 27828, 0, 60,0
 <=50k,20, 8,0,1,1, 0, 0, 40,1
 <=50k,41, 9,0,1,2, 0, 0, 40,1
 <=50k,55, 5,1,1,1, 0, 0, 50,1
 <=50k,39, 13,0,1,2, 0, 0, 40,1
 >50k,41, 10,1,1,2, 7298, 0, 40,1
 <=50k,80, 11,1,1,1, 0, 0, 24,1
 <=50k,59, 6,1,1,1, 0, 0, 40,1
 >50k,52, 7,1,1,1, 0, 0, 40,1
 >50k,39, 13,1,1,1, 3103, 0, 50,1
 <=50k,56, 10,0,0,1, 0, 0, 50,1
 <=50k,69, 9,0,0,2, 0, 0, 20,1
 >50k,49, 13,1,1,1, 0, 0, 50,1
 <=50k,33, 9,1,1,1, 5013, 0, 40,1
 >50k,28, 9,1,1,1, 0, 0, 45,1
 >50k,49, 10,1,1,1, 0, 0, 40,1
 <=50k,51, 9,0,1,1, 0, 0, 40,1
 <=50k,42, 10,0,1,2, 0, 0, 32,1
 <=50k,66, 9,0,1,2, 0, 0, 13,1
 >50k,44, 11,0,1,1, 0, 0, 48,1
 <=50k,26, 9,0,1,1, 0, 0, 40,1
 <=50k,43, 10,0,1,2, 0, 0, 40,1
 <=50k,28, 6,0,1,2, 0, 155, 40,1
 <=50k,17, 7,0,1,2, 0, 0, 8,1
 >50k,52, 13,1,1,1, 0, 0, 50,1
 <=50k,24, 10,0,1,1, 0, 0, 40,1
 <=50k,65, 10,0,1,2, 0, 0, 45,1
 >50k,36, 10,1,1,1, 0, 0, 40,1
 <=50k,19, 9,0,1,1, 0, 0, 30,1
 <=50k,43, 10,0,1,1, 0, 0, 45,0
 >50k,39, 14,1,1,2, 0, 0, 50,0
 >50k,48, 7,1,1,1, 0, 0, 40,1
 >50k,50, 11,1,1,1, 0, 0, 40,1
 <=50k,21, 10,0,1,1, 0, 0, 25,1
 <=50k,36, 9,0,0,2, 0, 0, 40,1
 <=50k,33, 9,1,0,1, 0, 0, 36,0
 <=50k,50, 13,1,1,1, 0, 0, 40,1
 >50k,49, 14,1,1,1, 99999, 0, 80,1
 >50k,70, 16,1,1,1, 0, 0, 40,1
 <=50k,39, 9,0,1,1, 0, 0, 40,1
 <=50k,44, 10,0,1,2, 0, 0, 40,1
 >50k,32, 13,1,1,2, 0, 0, 40,1
 <=50k,40, 5,0,0,1, 0, 0, 49,1
 >50k,46, 9,1,0,1, 0, 1902, 40,1
 >50k,40, 13,1,0,2, 7688, 0, 52,0
 <=50k,47, 7,0,1,1, 0, 0, 8,1
 <=50k,19, 9,0,1,1, 0, 0, 30,1
 <=50k,22, 10,0,1,2, 0, 0, 16,1
 <=50k,20, 10,0,1,2, 0, 0, 16,1
 >50k,46, 13,0,1,2, 4787, 0, 25,1
 >50k,41, 13,1,1,1, 0, 1977, 45,1
 <=50k,17, 6,0,0,2, 0, 0, 15,1
 <=50k,41, 9,1,0,1, 0, 0, 40,1
 <=50k,28, 9,0,1,1, 0, 1974, 40,1
 <=50k,24, 9,0,1,1, 0, 0, 40,1
 <=50k,33, 10,1,1,1, 0, 0, 50,1
 >50k,44, 10,1,1,1, 0, 0, 55,1
 <=50k,26, 9,0,0,2, 0, 0, 40,1
 >50k,47, 11,1,1,1, 0, 0, 40,1
 <=50k,24, 9,1,1,1, 0, 0, 40,1
 >50k,58, 13,1,0,1, 0, 0, 40,1
 <=50k,41, 9,1,1,1, 0, 2002, 60,1
 >50k,38, 4,1,1,1, 0, 0, 35,1
 <=50k,21, 10,0,1,2, 0, 0, 40,1
 <=50k,33, 10,0,1,1, 0, 0, 45,1
 <=50k,40, 6,0,1,2, 0, 0, 40,1
 <=50k,47, 9,0,1,2, 0, 0, 40,1
 <=50k,41, 13,0,0,2, 0, 0, 40,1
 <=50k,38, 13,1,1,1, 0, 0, 50,1
 <=50k,50, 4,0,1,2, 0, 0, 40,1
 <=50k,45, 9,0,0,1, 0, 0, 40,1
 <=50k,33, 9,0,1,1, 0, 0, 40,1
 <=50k,34, 12,0,1,1, 0, 0, 40,1
 <=50k,65, 14,0,1,1, 0, 0, 28,1
 <=50k,24, 7,0,1,1, 0, 0, 39,1
 <=50k,26, 13,0,1,1, 0, 0, 40,1
 <=50k,55, 9,0,1,1, 0, 0, 40,1
 <=50k,66, 13,0,1,2, 0, 0, 8,0
 <=50k,43, 13,1,1,1, 0, 0, 40,1
 <=50k,37, 13,0,0,2, 0, 0, 40,1
 <=50k,22, 9,1,1,1, 0, 0, 40,1
 <=50k,21, 7,1,1,1, 0, 0, 40,1
 <=50k,27, 14,0,1,2, 0, 0, 40,1
 >50k,48, 9,1,1,1, 4386, 0, 45,1
 <=50k,24, 13,0,1,2, 0, 0, 40,1
 <=50k,53, 9,0,1,2, 0, 0, 30,1
 <=50k,26, 9,1,1,1, 0, 0, 40,0
 >50k,60, 10,1,1,1, 0, 0, 40,1
 <=50k,21, 10,0,1,2, 0, 0, 60,1
 <=50k,39, 3,1,1,1, 0, 0, 40,0
 >50k,45, 10,1,1,1, 0, 0, 60,1
 <=50k,76, 9,1,1,1, 0, 0, 30,1
 <=50k,19, 10,0,1,2, 0, 0, 30,1
 >50k,34, 10,1,0,1, 0, 0, 40,0
 <=50k,54, 10,0,1,1, 0, 0, 40,1
 <=50k,23, 13,0,1,2, 0, 0, 40,1
 <=50k,44, 4,0,1,1, 0, 0, 40,1
 <=50k,27, 10,0,0,2, 0, 0, 40,1
 <=50k,23, 8,0,0,1, 0, 0, 40,1
 <=50k,37, 9,1,1,1, 0, 0, 50,1
 >50k,41, 9,1,1,1, 0, 0, 40,1
 <=50k,21, 10,0,1,2, 0, 0, 35,1
 >50k,37, 9,1,1,1, 0, 0, 40,0
 <=50k,63, 9,0,1,1, 2174, 0, 40,1
 <=50k,35, 7,1,1,1, 0, 0, 40,1
 <=50k,41, 10,0,1,1, 0, 0, 40,1
 <=50k,50, 9,0,0,2, 0, 0, 60,0
 <=50k,26, 9,0,1,1, 0, 0, 50,1
 >50k,36, 10,1,1,1, 0, 0, 42,1
 >50k,47, 10,1,1,1, 0, 0, 40,0
 <=50k,51, 10,0,0,2, 0, 0, 50,1
 <=50k,41, 9,0,0,2, 0, 625, 40,1
 >50k,40, 15,1,1,2, 15024, 0, 30,1
 <=50k,32, 13,1,1,1, 4064, 0, 50,1
 >50k,37, 13,1,1,1, 7298, 0, 40,1
 <=50k,40, 13,0,1,1, 0, 0, 40,1
 <=50k,56, 13,1,1,1, 0, 0, 40,1
 <=50k,50, 9,1,1,1, 0, 0, 40,1
 <=50k,28, 5,1,1,1, 0, 0, 42,1
 <=50k,28, 9,1,1,1, 0, 0, 40,1
 <=50k,19, 7,0,1,2, 0, 0, 30,1
 <=50k,44, 9,1,1,1, 0, 0, 40,1
 >50k,42, 15,0,1,2, 7430, 0, 44,1
 >50k,47, 10,1,1,1, 0, 0, 40,1
 <=50k,31, 10,1,1,1, 0, 0, 40,1
 >50k,61, 7,1,1,1, 0, 0, 40,1
 <=50k,21, 10,0,1,2, 0, 0, 40,1
 >50k,26, 13,1,1,1, 0, 0, 45,1
 >50k,58, 9,1,1,2, 0, 0, 40,1
 <=50k,35, 13,0,0,2, 0, 0, 40,0
 <=50k,35, 11,0,0,2, 0, 0, 40,1
 <=50k,29, 12,0,1,1, 3674, 0, 40,1
 >50k,40, 14,1,1,1, 7688, 0, 40,1
 >50k,33, 13,1,1,1, 0, 0, 55,1
 <=50k,38, 10,0,1,1, 0, 0, 40,1
 <=50k,50, 11,0,1,1, 0, 0, 50,1
 >50k,66, 10,1,1,1, 0, 0, 40,1
 >50k,36, 10,1,1,1, 0, 0, 40,1
 <=50k,33, 7,0,1,2, 0, 0, 40,1
 >50k,55, 14,1,1,1, 0, 0, 60,1
 <=50k,46, 9,1,1,1, 0, 0, 40,1
 <=50k,36, 12,0,1,1, 0, 0, 40,1
 <=50k,30, 9,0,1,2, 0, 0, 32,1
 <=50k,29, 8,0,1,1, 0, 0, 42,0
 <=50k,24, 9,0,1,2, 0, 0, 48,1
 <=50k,42, 10,0,0,2, 0, 0, 50,1
 <=50k,26, 9,0,1,2, 0, 0, 40,1
 <=50k,37, 13,1,1,1, 0, 0, 40,1
 <=50k,27, 3,0,1,1, 0, 0, 48,0
 <=50k,26, 9,1,1,1, 0, 0, 48,1
 <=50k,23, 11,0,1,1, 0, 0, 50,1
 >50k,60, 14,1,1,1, 0, 0, 60,1
 <=50k,49, 9,0,0,2, 0, 0, 40,1
 <=50k,46, 10,1,1,1, 0, 0, 40,1
 <=50k,21, 9,0,1,1, 0, 0, 40,1
 <=50k,48, 15,1,1,1, 0, 0, 60,1
 <=50k,70, 5,0,1,1, 0, 0, 45,1
 <=50k,44, 14,0,1,2, 0, 0, 55,1
 <=50k,58, 13,1,1,1, 0, 0, 40,1
 <=50k,41, 12,0,0,2, 0, 0, 40,0
 <=50k,54, 4,0,1,2, 0, 3900, 40,1
 >50k,42, 14,0,0,1, 0, 2201, 60,0
 <=50k,28, 6,0,1,1, 0, 0, 40,1
 <=50k,65, 7,1,1,1, 0, 0, 20,1
 <=50k,35, 9,1,1,1, 0, 0, 35,0
 <=50k,82, 3,0,1,1, 0, 0, 20,1
 >50k,48, 10,1,1,1, 0, 0, 50,1
 >50k,44, 16,1,0,1, 15024, 0, 40,0
 <=50k,68, 14,0,1,2, 6360, 0, 20,1
 <=50k,42, 9,1,1,1, 0, 0, 40,1
 <=50k,24, 9,0,1,2, 0, 2001, 37,1
 <=50k,54, 10,1,0,1, 0, 0, 40,1
 <=50k,22, 10,0,1,1, 0, 0, 40,1
 <=50k,43, 10,1,1,1, 0, 0, 84,1
 <=50k,17, 5,0,1,2, 0, 0, 35,1
 <=50k,46, 9,0,1,1, 0, 0, 50,1
 >50k,59, 10,1,1,1, 0, 0, 40,1
 <=50k,37, 9,1,1,1, 0, 0, 40,1
 >50k,57, 9,1,1,1, 0, 1902, 30,1
 <=50k,31, 9,0,0,2, 0, 0, 24,1
 <=50k,23, 9,0,1,2, 0, 0, 40,1
 <=50k,17, 8,0,1,2, 0, 1721, 25,1
 <=50k,63, 1,1,0,1, 0, 0, 30,0
 >50k,44, 15,0,1,1, 0, 0, 55,1
 >50k,30, 15,1,1,1, 0, 0, 60,1
 <=50k,23, 10,0,1,1, 0, 0, 20,1
 >50k,44, 14,1,1,1, 0, 1887, 60,1
 <=50k,24, 10,0,1,2, 0, 0, 40,1
 <=50k,34, 10,0,1,1, 0, 0, 20,1
 <=50k,37, 10,1,1,1, 0, 0, 65,1
 <=50k,24, 7,0,1,2, 0, 0, 40,1
 <=50k,32, 9,0,0,2, 0, 0, 40,1
 <=50k,42, 9,1,0,1, 0, 0, 25,0
 <=50k,20, 10,0,1,2, 0, 0, 10,1
 >50k,34, 10,1,0,1, 4386, 0, 40,1
 <=50k,37, 10,0,1,2, 0, 0, 20,0
 <=50k,47, 9,0,1,2, 0, 0, 40,1
 <=50k,25, 5,0,1,1, 0, 0, 45,0
 >50k,36, 9,1,1,1, 0, 1977, 65,1
 <=50k,60, 9,1,1,1, 0, 0, 50,1
 <=50k,64, 9,1,1,1, 2635, 0, 10,1
 <=50k,32, 13,1,1,2, 0, 0, 40,1
 <=50k,33, 6,1,1,1, 0, 0, 40,1
 <=50k,71, 13,0,1,2, 0, 0, 14,1
